Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
43, 10, 633, 0, 0, 0.886752, 3465, 1390, 0, 34180, 33692, 46563, 31206, 21497, 0.538572, 20640, 883, 22402, 151, 
44, 10, 564, 0, 0, 0.887485, 2551, 1896, 0, 35426, 35097, 50941, 31672, 22543, 0.557607, 21714, 853, 23121, 129, 
45, 10, 593, 0, 0, 0.883848, 3031, 1679, 0, 36414, 35881, 51363, 32667, 22935, 0.553742, 22111, 845, 23848, 203, 
46, 10, 523, 0, 66, 0.882959, 2651, 2054, 0, 37852, 37445, 51662, 35461, 24004, 0.535706, 23043, 1000, 24738, 194, 
47, 10, 735, 0, 0, 0.879487, 3818, 1165, 0, 36496, 35959, 53617, 35704, 22880, 0.573675, 21790, 1102, 23911, 172, 
48, 10, 461, 0, 0, 0.875479, 2438, 2019, 0, 36910, 36447, 54636, 37370, 23191, 0.575792, 22119, 1112, 24023, 265, 
49, 10, 520, 0, 0, 0.876951, 2774, 1999, 0, 27215, 26887, 36864, 25852, 17027, 0.538839, 16275, 859, 17758, 152, 
50, 10, 617, 0, 0, 0.884544, 3685, 2371, 0, 29195, 28610, 43784, 29505, 17882, 0.591996, 17003, 953, 18983, 284, 
51, 10, 566, 0, 90, 0.879871, 3302, 2751, 0, 23190, 22621, 31719, 23298, 14081, 0.556853, 13399, 784, 15138, 221, 
52, 10, 630, 0, 0, 0.855703, 3731, 1103, 0, 17511, 16920, 24964, 17087, 10287, 0.589931, 9652, 681, 11593, 106, 
53, 10, 689, 0, 90, 0.855716, 3396, 2231, 0, 19628, 19013, 28404, 18838, 11696, 0.589844, 11009, 678, 12946, 106, 
54, 10, 734, 0, 0, 0.850658, 3964, 2704, 0, 19369, 18750, 26758, 17603, 11627, 0.5658, 11114, 511, 12984, 66, 
55, 10, 679, 0, 0, 0.865265, 3646, 1837, 0, 28553, 27824, 40116, 26433, 17519, 0.5634, 16790, 743, 19037, 86, 
56, 10, 541, 0, 0, 0.862639, 3222, 1948, 0, 30864, 30295, 44092, 29125, 19069, 0.567675, 18231, 870, 20469, 108, 
57, 10, 482, 0, 286, 0.854256, 2548, 1983, 0, 66568, 65934, 112066, 62067, 41448, 0.630753, 39353, 2351, 42335, 830, 
58, 10, 603, 0, 0, 0.864491, 3032, 1833, 0, 22226, 21687, 28515, 19951, 13639, 0.522561, 13122, 547, 14638, 143, 
59, 10, 540, 0, 0, 0.868998, 2749, 1969, 0, 19875, 19395, 26822, 18573, 12130, 0.548416, 11538, 629, 13200, 101, 
60, 10, 579, 0, 0, 0.869451, 2957, 1613, 0, 21784, 21229, 29497, 20921, 13261, 0.550977, 12583, 718, 14469, 89, 
61, 10, 644, 0, 0, 0.866318, 3254, 2374, 0, 19078, 18602, 25439, 18045, 11676, 0.541722, 11120, 541, 12640, 82, 
62, 10, 545, 0, 0, 0.873854, 2802, 2340, 0, 20803, 20363, 27609, 18932, 12733, 0.539377, 12176, 546, 13780, 82, 
63, 9, 683, 0, 0, 0.867202, 4399, 2164, 0, 18325, 17644, 23859, 15358, 10756, 0.55024, 10320, 418, 12283, 99, 
