Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
106, 1, 144, 99, 55, 0.882361, 735, 1325, 319, 12934, 12785, 20227, 15104, 8175, 0.596336, 7742, 427, 8442, 79, 
107, 1, 121, 110, 0, 0.880155, 762, 1135, 375, 13454, 13302, 18899, 14881, 8527, 0.549408, 8133, 388, 8726, 115, 
108, 1, 114, 103, 0, 0.888555, 757, 1112, 390, 13703, 13613, 20246, 15478, 8847, 0.563564, 8437, 404, 8824, 99, 
109, 1, 169, 83, 0, 0.891039, 807, 995, 345, 14213, 14025, 21101, 16329, 8927, 0.57744, 8493, 430, 9329, 111, 
110, 1, 116, 97, 0, 0.893112, 682, 908, 332, 14767, 14657, 20855, 16385, 9443, 0.547749, 9008, 432, 9543, 123, 
111, 1, 164, 82, 0, 0.893862, 686, 1165, 242, 15348, 15159, 21359, 17230, 9666, 0.54798, 9193, 473, 10001, 131, 
112, 1, 158, 86, 0, 0.89952, 699, 1463, 270, 13671, 13502, 20031, 15844, 8581, 0.572105, 8090, 475, 8824, 144, 
113, 1, 103, 79, 0, 0.907075, 560, 925, 254, 14059, 13974, 20768, 16026, 8983, 0.567917, 8481, 487, 9017, 104, 
114, 1, 148, 83, 0, 0.903499, 718, 1025, 284, 14271, 14143, 20201, 15993, 9139, 0.548089, 8696, 425, 9145, 122, 
115, 1, 119, 117, 0, 0.898204, 809, 855, 394, 14714, 14551, 20771, 16630, 9285, 0.553455, 8815, 452, 9558, 132, 
116, 1, 111, 105, 55, 0.896074, 796, 926, 420, 15104, 15044, 22533, 16741, 9708, 0.569585, 9219, 471, 9725, 94, 
117, 1, 110, 122, 0, 0.892812, 889, 1046, 523, 15369, 15267, 22033, 17186, 9831, 0.554251, 9338, 481, 9930, 84, 
118, 1, 132, 119, 0, 0.89328, 959, 1105, 527, 15853, 15697, 21857, 17010, 10032, 0.541478, 9594, 420, 10326, 79, 
119, 1, 123, 110, 0, 0.887281, 936, 1217, 526, 16243, 16127, 22523, 17562, 10423, 0.53768, 9984, 421, 10476, 85, 
120, 1, 115, 107, 0, 0.892356, 1028, 951, 583, 16587, 16436, 23410, 17774, 10579, 0.548523, 10113, 448, 10763, 102, 
121, 1, 141, 130, 0, 0.892135, 1208, 1018, 687, 17051, 16914, 24003, 18718, 10883, 0.547014, 10380, 485, 11079, 96, 
122, 1, 128, 127, 0, 0.888593, 1188, 1270, 706, 17452, 17350, 24571, 18983, 11193, 0.54487, 10700, 475, 11316, 87, 
123, 1, 118, 122, 0, 0.889604, 1247, 1204, 769, 17979, 17823, 25059, 19062, 11421, 0.544635, 10943, 460, 11700, 105, 
124, 1, 108, 131, 0, 0.889954, 1249, 1385, 798, 18491, 18367, 26065, 19511, 11823, 0.546786, 11323, 482, 11959, 112, 
125, 1, 114, 144, 0, 0.88656, 1314, 1456, 860, 18887, 18768, 26584, 20324, 12089, 0.545629, 11564, 507, 12221, 103, 
126, 1, 141, 175, 0, 0.889443, 1553, 1692, 999, 19216, 19089, 27764, 20605, 12342, 0.555819, 11832, 492, 12389, 130, 
127, 1, 111, 185, 0, 0.890133, 1629, 1845, 1112, 19575, 19462, 27768, 21645, 12536, 0.548902, 11943, 576, 12701, 109, 
128, 1, 118, 166, 0, 0.892939, 1590, 2089, 1059, 15668, 15554, 22734, 17211, 10050, 0.558339, 9593, 461, 10121, 90, 
129, 1, 121, 171, 0, 0.895753, 1600, 1858, 1080, 16155, 15975, 23228, 18058, 10205, 0.561019, 9733, 478, 10536, 119, 
130, 1, 159, 148, 55, 0.895767, 1438, 1770, 861, 16849, 16687, 24782, 19806, 10650, 0.570582, 10102, 553, 10983, 103, 
131, 1, 183, 118, 0, 0.899695, 1139, 1940, 580, 17635, 17430, 25955, 19628, 11081, 0.573381, 10577, 509, 11485, 118, 
132, 1, 182, 114, 0, 0.900927, 951, 2118, 438, 18397, 18220, 27092, 20837, 11598, 0.572203, 11062, 541, 11939, 113, 
133, 1, 155, 145, 0, 0.90256, 989, 1893, 496, 18968, 18774, 27570, 21580, 12047, 0.56334, 11478, 574, 12235, 116, 
134, 1, 177, 140, 0, 0.900466, 1075, 1350, 479, 19485, 19310, 29085, 21895, 12346, 0.575797, 11779, 572, 12636, 127, 
135, 1, 165, 175, 0, 0.903582, 1182, 1469, 588, 20102, 19932, 31521, 22898, 12758, 0.595498, 12137, 626, 13027, 116, 
136, 1, 113, 207, 0, 0.898702, 1230, 962, 716, 20363, 20307, 30982, 22945, 13138, 0.576207, 12557, 586, 13068, 127, 
137, 1, 144, 166, 0, 0.892705, 1172, 968, 629, 20642, 20444, 31074, 23872, 13190, 0.575789, 12580, 615, 13334, 143, 
138, 1, 132, 163, 0, 0.884809, 1127, 1308, 625, 21221, 21064, 32208, 25322, 13472, 0.581965, 12789, 688, 13844, 128, 
139, 1, 98, 147, 0, 0.88574, 980, 1461, 592, 21805, 21699, 32981, 24677, 13967, 0.576758, 13337, 635, 14084, 134, 
140, 1, 107, 115, 0, 0.879446, 852, 923, 479, 22167, 22061, 33454, 25168, 14213, 0.575389, 13569, 649, 14318, 122, 
141, 1, 90, 68, 0, 0.872362, 572, 1002, 300, 22535, 22439, 33695, 25216, 14435, 0.57184, 13819, 621, 14563, 129, 
142, 1, 69, 53, 0, 0.873629, 406, 682, 194, 22954, 22814, 34595, 26197, 14687, 0.575692, 14008, 684, 14787, 169, 
143, 1, 99, 50, 0, 0.882938, 419, 480, 159, 23228, 23144, 35476, 26798, 14951, 0.578786, 14257, 699, 14955, 150, 
144, 1, 102, 30, 0, 0.891766, 368, 512, 102, 23562, 23431, 35407, 26514, 15100, 0.573759, 14435, 670, 15224, 150, 
145, 1, 83, 41, 0, 0.891219, 396, 309, 127, 23947, 23848, 35969, 26768, 15369, 0.572941, 14703, 671, 15452, 169, 
146, 1, 93, 60, 0, 0.894368, 504, 392, 214, 24295, 24219, 36698, 27402, 15616, 0.574693, 14912, 709, 15656, 165, 
147, 1, 72, 64, 0, 0.875672, 508, 450, 254, 18317, 18236, 28133, 21443, 11787, 0.581442, 11211, 564, 11848, 117, 
148, 1, 76, 51, 0, 0.86688, 496, 457, 230, 20302, 20229, 33417, 24873, 13079, 0.60978, 12274, 764, 12937, 195, 
149, 1, 87, 56, 85, 0.869472, 572, 545, 254, 20490, 20380, 33776, 25417, 13173, 0.610968, 12352, 781, 13129, 172, 
150, 1, 93, 88, 0, 0.875407, 753, 659, 364, 20875, 20773, 34001, 24897, 13329, 0.608914, 12521, 780, 13452, 174, 
151, 1, 96, 85, 0, 0.873584, 799, 833, 386, 21400, 21247, 34048, 25583, 13682, 0.599109, 12907, 719, 13697, 232, 
152, 1, 136, 79, 0, 0.869743, 823, 1105, 389, 21736, 21678, 35227, 26252, 13985, 0.603914, 13158, 771, 13946, 168, 
153, 1, 106, 75, 0, 0.872239, 720, 1206, 359, 20019, 19883, 30742, 22982, 12724, 0.586561, 12073, 652, 12934, 160, 
154, 1, 128, 86, 0, 0.877021, 809, 1231, 423, 20402, 20290, 32064, 24067, 13072, 0.592735, 12374, 720, 13072, 173, 
155, 1, 99, 82, 0, 0.876812, 725, 1311, 388, 20689, 20557, 30325, 24207, 13228, 0.564266, 12547, 698, 13319, 174, 
156, 1, 134, 93, 0, 0.882011, 812, 1104, 405, 8753, 8598, 13549, 9822, 5423, 0.600663, 5058, 423, 5696, 36, 
157, 1, 152, 97, 0, 0.886548, 879, 969, 402, 9186, 9051, 13110, 9248, 5707, 0.565247, 5480, 250, 6033, 36, 
158, 1, 120, 75, 85, 0.888599, 689, 959, 312, 9804, 9633, 13271, 9896, 6045, 0.545078, 5816, 274, 6418, 59, 
159, 1, 105, 66, 0, 0.888371, 635, 857, 313, 10245, 10140, 15688, 10955, 6432, 0.590475, 6147, 307, 6663, 52, 
160, 1, 128, 61, 0, 0.888758, 650, 975, 237, 10843, 10669, 16164, 11440, 6692, 0.586454, 6384, 331, 7092, 65, 
161, 1, 160, 90, 0, 0.892248, 818, 928, 374, 11243, 11153, 17283, 11583, 7134, 0.587654, 6821, 336, 7221, 68, 
162, 1, 123, 107, 0, 0.894177, 719, 1206, 337, 11617, 11461, 17544, 11960, 7267, 0.586209, 6965, 324, 7557, 64, 
163, 1, 179, 108, 0, 0.891634, 784, 1330, 305, 12200, 12021, 18180, 12118, 7599, 0.582427, 7298, 323, 7959, 69, 
164, 1, 137, 103, 0, 0.895952, 644, 1122, 248, 14918, 14767, 23572, 16359, 9447, 0.600431, 8946, 479, 9591, 95, 
165, 1, 98, 121, 0, 0.890557, 646, 1276, 311, 15140, 15043, 24490, 16082, 9706, 0.604788, 9206, 480, 9694, 104, 
166, 1, 114, 142, 0, 0.890125, 808, 1017, 411, 15457, 15366, 25144, 17177, 9825, 0.610366, 9288, 514, 10003, 94, 
167, 1, 99, 134, 0, 0.881331, 793, 1041, 441, 15868, 15755, 25461, 16689, 10150, 0.602584, 9645, 511, 10151, 103, 
168, 1, 112, 90, 0, 0.881632, 676, 1033, 326, 35271, 35218, 62221, 38187, 22760, 0.635291, 21501, 1185, 22464, 257, 
169, 1, 98, 103, 0, 0.880593, 660, 867, 338, 35313, 35258, 59586, 38383, 22778, 0.618638, 21572, 1149, 22504, 278, 
170, 1, 76, 111, 0, 0.878607, 682, 855, 387, 35531, 35401, 59888, 39051, 22839, 0.61954, 21620, 1162, 22720, 275, 
171, 1, 87, 117, 0, 0.880681, 781, 651, 445, 35802, 35734, 60654, 39750, 23052, 0.62083, 21780, 1215, 22910, 274, 
172, 1, 116, 93, 0, 0.881163, 762, 799, 365, 36308, 36131, 60428, 39491, 23241, 0.616295, 22010, 1174, 23294, 276, 
173, 1, 121, 98, 0, 0.872413, 781, 751, 378, 36667, 36559, 61740, 40555, 23627, 0.618193, 22353, 1217, 23452, 269, 
174, 1, 138, 80, 0, 0.876917, 745, 1091, 341, 43692, 43491, 71387, 47379, 27927, 0.609495, 26562, 1359, 28065, 356, 
175, 1, 122, 88, 0, 0.88115, 745, 1266, 377, 44122, 44003, 72134, 47247, 28434, 0.606515, 27055, 1364, 28263, 289, 
176, 1, 159, 72, 0, 0.88178, 786, 1387, 351, 37908, 37845, 62346, 40934, 24526, 0.607722, 23249, 1205, 24235, 282, 
177, 1, 114, 84, 0, 0.872436, 741, 750, 373, 38220, 38092, 62463, 41346, 24499, 0.608592, 23270, 1211, 24562, 298, 
178, 1, 111, 73, 0, 0.867966, 677, 1056, 311, 38803, 38678, 64237, 42112, 24945, 0.612499, 23670, 1223, 24871, 294, 
179, 1, 117, 82, 0, 0.867522, 724, 1031, 367, 39220, 39077, 65167, 43269, 25216, 0.613867, 23921, 1244, 25085, 352, 
180, 1, 106, 65, 0, 0.870532, 636, 1084, 305, 39367, 39279, 66462, 44636, 25489, 0.617277, 24112, 1325, 25130, 327, 
181, 1, 111, 89, 0, 0.876906, 732, 665, 365, 39362, 39223, 69719, 45476, 25309, 0.637755, 23879, 1426, 25172, 374, 
182, 1, 99, 85, 0, 0.880718, 663, 827, 336, 46090, 45989, 77426, 51976, 29617, 0.618131, 28016, 1642, 29611, 377, 
183, 1, 135, 73, 0, 0.880612, 665, 1003, 284, 46768, 46623, 76607, 51336, 29986, 0.609242, 28475, 1551, 30065, 363, 
184, 1, 102, 60, 0, 0.881369, 510, 1241, 212, 47261, 47136, 78332, 51662, 30375, 0.612875, 28820, 1582, 30282, 395, 
185, 1, 92, 39, 0, 0.889109, 361, 833, 114, 41099, 41059, 68583, 45278, 26554, 0.613878, 25114, 1383, 26313, 321, 
186, 1, 123, 57, 0, 0.895303, 482, 925, 159, 37338, 37213, 62444, 40308, 24008, 0.616443, 22744, 1209, 24004, 249, 
187, 1, 118, 58, 0, 0.897806, 518, 891, 181, 41852, 41742, 70326, 45345, 26954, 0.617516, 25574, 1339, 26821, 307, 
188, 1, 133, 82, 0, 0.880331, 670, 714, 266, 25385, 27894, 52338, 28926, 19889, 0.621313, 18741, 1090, 14169, 185, 
189, 1, 163, 89, 0, 0.880713, 798, 719, 301, 18266, 18271, 31332, 20644, 11773, 0.626254, 10982, 704, 11545, 132, 
