Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
18, 1, 105, 56, 0, 0.901605, 659, 592, 304, 7330, 7194, 10356, 6748, 4516, 0.563924, 4355, 161, 4799, 31, 
19, 1, 101, 78, 0, 0.901264, 685, 683, 337, 7070, 6953, 10286, 7455, 4315, 0.580987, 4055, 295, 4569, 31, 
20, 1, 87, 73, 0, 0.897476, 691, 793, 365, 7469, 7358, 10674, 7923, 4557, 0.573474, 4286, 314, 4810, 56, 
21, 1, 96, 66, 0, 0.891287, 629, 953, 318, 7975, 7858, 11564, 8769, 4847, 0.581217, 4542, 324, 5167, 49, 
22, 1, 67, 59, 35, 0.895695, 531, 851, 277, 8438, 8326, 12618, 9027, 5197, 0.588454, 4880, 336, 5363, 85, 
23, 1, 73, 42, 0, 0.893218, 425, 848, 203, 8736, 8674, 13370, 10135, 5429, 0.594245, 5064, 384, 5554, 71, 
24, 1, 108, 5, 0, 0.890308, 465, 806, 22, 9371, 9193, 14000, 10599, 5577, 0.601927, 5142, 483, 6075, 72, 
25, 1, 130, 58, 0, 0.879589, 795, 513, 304, 9860, 9749, 14439, 9932, 6128, 0.575888, 5811, 336, 6217, 74, 
26, 1, 147, 83, 0, 0.869971, 1084, 560, 466, 10255, 10116, 14859, 10170, 6269, 0.578385, 5956, 335, 6589, 64, 
27, 1, 141, 119, 45, 0.86156, 1209, 771, 617, 10730, 10600, 15232, 10237, 6634, 0.564755, 6356, 297, 6871, 32, 
28, 1, 142, 143, 0, 0.858609, 1275, 1052, 738, 11170, 11017, 15519, 10381, 6884, 0.5567, 6609, 294, 7187, 36, 
29, 1, 115, 151, 0, 0.861147, 1227, 1093, 759, 8546, 8407, 11793, 8707, 5315, 0.549958, 5107, 212, 5451, 67, 
30, 1, 127, 149, 0, 0.857225, 1264, 1005, 775, 8917, 8770, 12530, 9558, 5514, 0.560532, 5250, 268, 5756, 73, 
31, 1, 143, 151, 0, 0.859254, 1303, 1086, 753, 9425, 9245, 13475, 10007, 5825, 0.568263, 5546, 283, 6087, 86, 
32, 1, 120, 162, 0, 0.861779, 1289, 1393, 780, 9709, 9637, 14090, 10699, 6169, 0.562699, 5845, 328, 6231, 62, 
33, 1, 144, 143, 0, 0.867745, 1266, 1261, 719, 10146, 9986, 14446, 10390, 6286, 0.565374, 6025, 268, 6621, 60, 
34, 1, 144, 147, 0, 0.86873, 1234, 1481, 718, 13656, 13460, 19928, 13416, 8566, 0.570368, 8224, 361, 8778, 99, 
35, 1, 123, 122, 45, 0.86754, 1068, 1407, 590, 14046, 13898, 20918, 15522, 8858, 0.576739, 8404, 473, 9079, 92, 
36, 1, 121, 91, 0, 0.874287, 888, 933, 465, 14523, 14393, 22241, 14731, 9151, 0.588738, 8763, 408, 9378, 126, 
37, 1, 146, 95, 0, 0.878829, 932, 974, 464, 15124, 14962, 24088, 16005, 9484, 0.60644, 8983, 521, 9791, 114, 
38, 1, 89, 81, 0, 0.875976, 701, 1004, 364, 14119, 14039, 24267, 16500, 9008, 0.629087, 8456, 517, 8990, 134, 
39, 1, 137, 68, 0, 0.877584, 751, 1098, 369, 14629, 14427, 24531, 17124, 9158, 0.62695, 8591, 533, 9399, 164, 
40, 1, 105, 86, 0, 0.884788, 722, 1106, 393, 16394, 16324, 26718, 18467, 10475, 0.608089, 9929, 566, 10476, 155, 
41, 1, 110, 65, 0, 0.882249, 627, 941, 299, 14092, 13919, 26440, 17068, 8776, 0.668618, 8089, 643, 8984, 160, 
42, 1, 139, 64, 0, 0.876948, 699, 882, 302, 14761, 14581, 27913, 16859, 9191, 0.671222, 8559, 590, 9365, 207, 
43, 1, 113, 66, 0, 0.881411, 620, 1044, 286, 15319, 15170, 28851, 18502, 9610, 0.667393, 8865, 702, 9686, 203, 
44, 1, 101, 77, 0, 0.882241, 604, 848, 287, 15763, 15655, 29748, 18590, 9936, 0.666465, 9216, 678, 9930, 230, 
45, 1, 96, 61, 45, 0.882053, 500, 831, 211, 16270, 16158, 31096, 18941, 10196, 0.672554, 9445, 710, 10334, 175, 
46, 1, 72, 65, 0, 0.883827, 506, 709, 238, 16766, 16661, 33619, 18938, 10556, 0.686403, 9849, 665, 10576, 185, 
47, 1, 102, 68, 0, 0.882653, 623, 684, 292, 17080, 16964, 40033, 21401, 10768, 0.731304, 9917, 839, 10702, 234, 
48, 1, 111, 63, 0, 0.887663, 637, 886, 274, 17539, 17416, 33713, 21198, 10983, 0.674626, 10168, 773, 11142, 187, 
49, 1, 140, 65, 0, 0.879762, 729, 774, 268, 18067, 17916, 35633, 21900, 11367, 0.681374, 10554, 770, 11329, 266, 
50, 1, 116, 96, 0, 0.881284, 822, 788, 396, 18454, 18336, 34582, 21427, 11642, 0.663759, 10861, 739, 11584, 276, 
51, 1, 112, 104, 0, 0.878008, 860, 915, 425, 10755, 10623, 19738, 13937, 6812, 0.655089, 6370, 445, 6893, 178, 
52, 1, 131, 105, 0, 0.87538, 961, 1003, 479, 11292, 11137, 20668, 14080, 7068, 0.658221, 6615, 456, 7290, 194, 
53, 1, 110, 85, 45, 0.879585, 829, 1036, 412, 11854, 11731, 21783, 15236, 7481, 0.656756, 6979, 505, 7582, 208, 
54, 1, 150, 78, 0, 0.881296, 820, 1406, 360, 12589, 12403, 22985, 15866, 7787, 0.661391, 7233, 557, 8136, 205, 
55, 1, 126, 93, 0, 0.88259, 797, 1250, 403, 13235, 13105, 24303, 15603, 8338, 0.657084, 7804, 537, 8433, 188, 
56, 1, 136, 82, 0, 0.883747, 806, 1337, 375, 13781, 13600, 25076, 16254, 8618, 0.656489, 8088, 533, 8829, 188, 
57, 1, 123, 80, 0, 0.880201, 703, 1453, 322, 14423, 14293, 25956, 17249, 9014, 0.65288, 8475, 542, 9223, 222, 
58, 1, 144, 74, 0, 0.88082, 748, 1318, 298, 15084, 14929, 31525, 18611, 9442, 0.700606, 8838, 607, 9621, 186, 
59, 1, 120, 73, 0, 0.880445, 664, 1249, 298, 15588, 15426, 30569, 17852, 9804, 0.679409, 9267, 540, 9906, 198, 
60, 1, 111, 73, 0, 0.876263, 636, 1000, 289, 12328, 12223, 25511, 15125, 7656, 0.700082, 7171, 458, 7813, 180, 
61, 1, 111, 66, 0, 0.877589, 625, 1000, 290, 12872, 12718, 24882, 15433, 8024, 0.677725, 7538, 455, 8108, 169, 
62, 1, 122, 78, 0, 0.879051, 739, 992, 327, 13237, 13114, 26080, 15933, 8308, 0.681637, 7820, 457, 8325, 187, 
63, 1, 131, 84, 45, 0.876544, 805, 850, 389, 13760, 13584, 27412, 17695, 8543, 0.68853, 7973, 539, 8703, 221, 
64, 1, 115, 78, 0, 0.871417, 710, 910, 348, 14326, 14211, 29117, 18482, 8955, 0.692617, 8327, 597, 9084, 169, 
65, 1, 124, 71, 0, 0.865812, 715, 947, 326, 14778, 14638, 28950, 17107, 9284, 0.679486, 8774, 479, 9298, 193, 
66, 1, 121, 75, 0, 0.863666, 708, 831, 330, 15203, 15061, 30204, 18716, 9520, 0.684977, 8906, 585, 9635, 184, 
67, 1, 112, 81, 0, 0.863289, 768, 839, 359, 15727, 15592, 30730, 18367, 9850, 0.679633, 9288, 531, 9976, 181, 
68, 1, 109, 8, 0, 0.862613, 434, 1114, 52, 11843, 11701, 21820, 11799, 7280, 0.66685, 6923, 350, 7619, 49, 
69, 1, 174, 87, 0, 0.87071, 928, 1146, 433, 12305, 12171, 22727, 12067, 7673, 0.662829, 7329, 339, 7821, 56, 
70, 1, 75, 9, 0, 0.871356, 326, 1234, 45, 12679, 12603, 23372, 12756, 7882, 0.663191, 7511, 366, 8120, 56, 
71, 1, 162, 75, 0, 0.870654, 845, 1023, 379, 13134, 12979, 23913, 12893, 8181, 0.658313, 7808, 368, 8359, 49, 
72, 1, 104, 85, 45, 0.871878, 768, 1026, 394, 13631, 13499, 24090, 12875, 8413, 0.651202, 8065, 343, 8767, 61, 
73, 1, 103, 58, 0, 0.871303, 663, 1068, 349, 14102, 13981, 25461, 14091, 8833, 0.653486, 8430, 398, 8941, 70, 
74, 1, 95, 47, 0, 0.877689, 572, 1088, 265, 14415, 14308, 25952, 14549, 9016, 0.652991, 8603, 408, 9187, 75, 
75, 1, 107, 8, 0, 0.878426, 376, 1278, 70, 14974, 14843, 26943, 15304, 9267, 0.656434, 8817, 445, 9588, 89, 
76, 1, 177, 78, 0, 0.886648, 811, 1176, 343, 15485, 15364, 28092, 15980, 9682, 0.655714, 9202, 475, 9823, 82, 
77, 1, 94, 10, 0, 0.888862, 387, 1327, 33, 11758, 11593, 19665, 10966, 7088, 0.639984, 6798, 291, 7649, 53, 
78, 1, 169, 82, 0, 0.88999, 813, 1274, 350, 12382, 12202, 21024, 11437, 7699, 0.634165, 7408, 294, 7821, 57, 
79, 1, 81, 70, 0, 0.88895, 559, 1146, 258, 12658, 12567, 21518, 11825, 7875, 0.634384, 7561, 317, 8113, 45, 
80, 1, 139, 80, 0, 0.886075, 769, 1251, 372, 13019, 12871, 22433, 12497, 8155, 0.636813, 7825, 333, 8279, 51, 
81, 1, 94, 67, 45, 0.886895, 665, 731, 322, 13283, 13185, 23233, 12599, 8327, 0.641911, 7984, 346, 8526, 44, 
82, 1, 153, 82, 0, 0.884749, 788, 1275, 348, 13916, 13713, 23296, 12753, 8567, 0.632586, 8255, 315, 9004, 57, 
83, 1, 85, 88, 0, 0.887425, 678, 1160, 351, 14414, 14336, 25367, 14073, 9058, 0.643217, 8675, 386, 9204, 68, 
84, 1, 94, 76, 0, 0.886514, 678, 862, 343, 14741, 14636, 26690, 14571, 9269, 0.652989, 8858, 414, 9422, 43, 
85, 1, 103, 65, 0, 0.880006, 656, 787, 321, 15021, 14914, 26792, 14799, 9462, 0.647111, 9074, 391, 9613, 44, 
86, 1, 109, 75, 0, 0.881765, 732, 915, 331, 15487, 15364, 26898, 14957, 9654, 0.641369, 9276, 381, 9988, 50, 
87, 1, 128, 73, 0, 0.880602, 783, 1029, 386, 16126, 15941, 28172, 15491, 10035, 0.644061, 9632, 406, 10379, 40, 
88, 1, 103, 73, 0, 0.878056, 668, 1036, 331, 16672, 16560, 28863, 15266, 10416, 0.639385, 10037, 382, 10702, 68, 
89, 1, 112, 67, 0, 0.886471, 717, 1034, 342, 12197, 12115, 20543, 12682, 7596, 0.630724, 7214, 372, 7841, 46, 
90, 1, 103, 58, 0, 0.885043, 601, 1186, 276, 12742, 12616, 21258, 12383, 7891, 0.629095, 7548, 338, 8176, 36, 
91, 1, 92, 55, 0, 0.886543, 574, 969, 283, 13202, 13051, 22986, 12958, 8217, 0.642786, 7877, 335, 8440, 32, 
92, 1, 97, 54, 126, 0.884598, 564, 946, 277, 13493, 13405, 23680, 13165, 8477, 0.642275, 8116, 356, 8627, 27, 
93, 1, 133, 77, 0, 0.885525, 731, 1083, 339, 13965, 13806, 23999, 12864, 8659, 0.639449, 8343, 311, 8999, 33, 
94, 1, 79, 82, 54, 0.882221, 613, 919, 331, 14341, 14252, 25519, 13499, 9037, 0.646107, 8670, 362, 9153, 36, 
95, 1, 129, 77, 0, 0.880578, 719, 980, 321, 14788, 14634, 25863, 14441, 9194, 0.644745, 8813, 376, 9516, 52, 
96, 1, 70, 55, 0, 0.879858, 462, 800, 226, 15179, 15095, 27132, 15207, 9573, 0.64739, 9150, 418, 9651, 84, 
97, 1, 118, 9, 0, 0.880948, 380, 979, 36, 15682, 15534, 27786, 15573, 9740, 0.649678, 9316, 419, 10063, 93, 
98, 1, 118, 85, 0, 0.87641, 693, 857, 310, 16121, 16003, 28953, 15445, 10161, 0.649258, 9734, 422, 10283, 37, 
99, 1, 103, 102, 0, 0.881107, 758, 967, 400, 16322, 16220, 28708, 15602, 10325, 0.640557, 9934, 386, 10439, 36, 
100, 1, 76, 12, 0, 0.873259, 345, 1032, 53, 16822, 16699, 29011, 15296, 10480, 0.638969, 10106, 369, 10879, 44, 
101, 1, 105, 66, 0, 0.879654, 617, 1104, 302, 17429, 17310, 30464, 15906, 10928, 0.641482, 10545, 378, 11165, 39, 
102, 1, 82, 59, 0, 0.878432, 585, 1069, 254, 17935, 17818, 31682, 16541, 11209, 0.646393, 10799, 405, 11512, 36, 
103, 1, 124, 66, 0, 0.871713, 702, 1030, 303, 18457, 18341, 32533, 16577, 11553, 0.645069, 11152, 396, 11807, 36, 
104, 1, 135, 7, 0, 0.874547, 501, 1231, 27, 17631, 17461, 32671, 15734, 10776, 0.67062, 10341, 458, 11340, 31, 
105, 1, 95, 76, 0, 0.878134, 784, 796, 380, 15650, 15561, 28024, 14005, 9778, 0.651483, 9434, 344, 9923, 20, 
106, 1, 103, 5, 0, 0.87953, 406, 1089, 24, 16188, 16056, 28218, 14034, 9943, 0.648035, 9636, 307, 10385, 20, 
107, 1, 131, 106, 0, 0.880158, 1106, 906, 631, 15816, 15715, 31192, 13652, 9947, 0.681543, 9636, 373, 9769, 118, 
108, 1, 91, 10, 0, 0.876342, 416, 1431, 54, 15729, 15610, 28476, 14595, 9854, 0.654415, 9517, 363, 10007, 17, 
109, 1, 127, 144, 0, 0.867821, 1344, 900, 821, 16152, 15993, 28119, 15066, 10007, 0.644373, 9695, 335, 10274, 148, 
110, 1, 120, 168, 0, 0.863156, 1493, 1207, 939, 16365, 16300, 30025, 16475, 10391, 0.654336, 9956, 460, 10387, 15, 
111, 1, 141, 177, 0, 0.86395, 1665, 1806, 1038, 16938, 16693, 28975, 15668, 10385, 0.641835, 10070, 338, 10918, 136, 
112, 1, 130, 195, 0, 0.867868, 1627, 1924, 1083, 17335, 17302, 31193, 17042, 11023, 0.647027, 10593, 455, 11041, 9, 
113, 1, 104, 188, 90, 0.86905, 1703, 1682, 1141, 17826, 17639, 30042, 15572, 11033, 0.632992, 10752, 304, 11441, 131, 
114, 1, 131, 19, 0, 0.870079, 608, 2693, 97, 18706, 18567, 32015, 17545, 11541, 0.639918, 11125, 441, 12100, 23, 
115, 1, 141, 119, 0, 0.870057, 1166, 1978, 680, 19536, 19338, 33597, 17899, 12106, 0.639885, 11730, 399, 12397, 138, 
116, 1, 135, 107, 0, 0.866608, 1059, 1776, 572, 19881, 19767, 35034, 18807, 12504, 0.643456, 12052, 477, 12649, 23, 
117, 1, 127, 12, 0, 0.870838, 500, 1644, 80, 20713, 20492, 34818, 18505, 12655, 0.636747, 12278, 400, 13343, 132, 
118, 1, 123, 76, 0, 0.870384, 811, 1708, 413, 13438, 13310, 21628, 12435, 8425, 0.610962, 8164, 245, 8529, 54, 
119, 1, 105, 71, 0, 0.873616, 708, 1653, 378, 13781, 13632, 22362, 13376, 8594, 0.616065, 8300, 283, 8806, 73, 
120, 1, 113, 55, 0, 0.876488, 602, 1334, 272, 14154, 14056, 23503, 14470, 8890, 0.622104, 8541, 338, 9048, 57, 
121, 1, 117, 54, 0, 0.88584, 606, 984, 274, 14674, 14519, 24029, 14790, 9116, 0.620972, 8769, 336, 9440, 57, 
122, 1, 119, 67, 60, 0.888115, 654, 899, 297, 15197, 15092, 24881, 14874, 9508, 0.618199, 9164, 333, 9734, 49, 
123, 1, 120, 70, 96, 0.885683, 643, 783, 270, 15642, 15484, 25160, 14960, 9794, 0.611071, 9484, 299, 9949, 98, 
124, 1, 96, 80, 0, 0.886531, 646, 826, 301, 15958, 15857, 25846, 15772, 10057, 0.611218, 9699, 348, 10182, 75, 
125, 1, 148, 68, 0, 0.886084, 696, 857, 260, 16381, 16209, 26658, 16926, 10235, 0.616365, 9814, 416, 10501, 88, 
126, 1, 134, 80, 0, 0.880262, 675, 845, 302, 12020, 11883, 19852, 13787, 7443, 0.625528, 7030, 472, 7707, 89, 
127, 1, 116, 67, 0, 0.880981, 591, 793, 252, 12431, 12300, 20116, 14070, 7736, 0.615889, 7328, 460, 7951, 103, 
128, 1, 130, 46, 0, 0.885882, 512, 880, 148, 13008, 12859, 20499, 14168, 8002, 0.610096, 7604, 450, 8421, 74, 
129, 1, 136, 43, 0, 0.884874, 571, 1882, 155, 13633, 13502, 21230, 13887, 8443, 0.602757, 8086, 409, 8754, 74, 
130, 1, 155, 115, 0, 0.885984, 903, 660, 400, 14061, 13940, 22183, 14046, 8776, 0.604809, 8406, 422, 8970, 84, 
131, 1, 91, 102, 0, 0.89097, 708, 664, 377, 14437, 14338, 22746, 14782, 9002, 0.604655, 8610, 444, 9251, 74, 
132, 1, 145, 6, 0, 0.896823, 479, 1267, 28, 15156, 14965, 23282, 14928, 9273, 0.60212, 8894, 431, 9785, 87, 
133, 1, 136, 147, 0, 0.891069, 1068, 1994, 590, 15614, 15510, 24766, 15493, 9820, 0.603873, 9420, 452, 9867, 108, 
134, 1, 111, 159, 0, 0.893627, 1104, 1908, 684, 15874, 15767, 24996, 16808, 9923, 0.603397, 9473, 502, 10154, 81, 
135, 1, 123, 151, 0, 0.891093, 1096, 2143, 645, 16265, 16139, 25258, 16085, 10183, 0.597223, 9784, 451, 10396, 77, 
136, 1, 128, 140, 0, 0.886133, 1017, 1991, 576, 16942, 16784, 25421, 16188, 10421, 0.59045, 10026, 447, 10964, 74, 
137, 1, 131, 111, 66, 0.886835, 898, 2670, 485, 17611, 17502, 26646, 16813, 10986, 0.588076, 10588, 450, 11226, 74, 
138, 1, 93, 14, 0, 0.881275, 392, 1554, 54, 18231, 18115, 27198, 16299, 11248, 0.586805, 10866, 434, 11693, 74, 
139, 1, 149, 101, 0, 0.881226, 905, 1514, 455, 18783, 18632, 28488, 16955, 11715, 0.58912, 11329, 438, 11894, 74, 
140, 1, 115, 99, 0, 0.880312, 835, 1339, 435, 19145, 19033, 28893, 17095, 11916, 0.587924, 11530, 438, 12200, 80, 
141, 1, 120, 88, 0, 0.883978, 774, 1497, 393, 19488, 19336, 29526, 17515, 12110, 0.590172, 11680, 490, 12399, 79, 
142, 1, 142, 76, 0, 0.881175, 741, 1611, 312, 20013, 19879, 30172, 18144, 12418, 0.58874, 11979, 499, 12767, 80, 
143, 1, 125, 80, 0, 0.880022, 670, 836, 295, 20635, 20460, 30755, 18600, 12787, 0.584541, 12342, 505, 13154, 80, 
144, 1, 113, 61, 0, 0.876138, 549, 901, 227, 21057, 20953, 31855, 18891, 13174, 0.586737, 12722, 512, 13346, 98, 
145, 1, 102, 70, 66, 0.87458, 584, 793, 257, 21422, 21321, 32317, 19290, 13384, 0.586147, 12911, 533, 13609, 95, 
146, 1, 140, 81, 0, 0.872328, 704, 786, 311, 21930, 21785, 32695, 19345, 13644, 0.582982, 13185, 519, 13949, 104, 
147, 1, 111, 15, 0, 0.87279, 450, 1345, 42, 22587, 22435, 33708, 20434, 13993, 0.585159, 13493, 560, 14406, 101, 
148, 1, 116, 141, 0, 0.868272, 958, 1071, 519, 22858, 22794, 34771, 20424, 14447, 0.584785, 13979, 528, 14346, 130, 
149, 1, 90, 93, 0, 0.870356, 707, 1096, 378, 23089, 22987, 35200, 21808, 14416, 0.590722, 13864, 612, 14685, 117, 
150, 1, 158, 106, 0, 0.878153, 908, 1141, 450, 23747, 23586, 35819, 21863, 14741, 0.588723, 14213, 589, 15129, 106, 
151, 1, 89, 98, 0, 0.876427, 737, 1363, 422, 20796, 20719, 30854, 19195, 13034, 0.578133, 12526, 579, 13121, 100, 
152, 1, 103, 75, 0, 0.87219, 673, 1152, 339, 21205, 21039, 29393, 19544, 13180, 0.552371, 12652, 564, 13476, 118, 
153, 1, 128, 104, 0, 0.872107, 860, 1132, 462, 21595, 21477, 30657, 19995, 13558, 0.558486, 13016, 578, 13651, 122, 
154, 1, 73, 8, 0, 0.875834, 322, 1369, 39, 19493, 19376, 28093, 17911, 12055, 0.571728, 11537, 561, 12333, 118, 
155, 1, 126, 94, 0, 0.87638, 810, 2074, 434, 19958, 19889, 29397, 18222, 12404, 0.578783, 11879, 572, 12587, 92, 
156, 1, 81, 84, 0, 0.87931, 641, 1335, 343, 20380, 20276, 29290, 17983, 12632, 0.569476, 12133, 546, 12850, 92, 
157, 1, 99, 66, 66, 0.883857, 593, 1277, 287, 20762, 20632, 29844, 18486, 12895, 0.568657, 12382, 560, 13073, 92, 
158, 1, 92, 71, 0, 0.884994, 605, 913, 292, 21186, 21065, 30406, 18820, 13118, 0.569294, 12596, 569, 13404, 92, 
159, 1, 108, 10, 0, 0.883901, 381, 1053, 44, 21746, 21606, 31210, 19130, 13449, 0.569783, 12925, 571, 13748, 98, 
160, 1, 147, 84, 0, 0.88028, 777, 1079, 321, 22166, 22027, 33281, 19935, 13800, 0.585983, 13257, 589, 13946, 110, 
161, 1, 92, 9, 0, 0.886536, 468, 1213, 31, 22728, 22593, 32716, 20160, 14009, 0.572466, 13460, 596, 14422, 126, 
162, 1, 129, 112, 0, 0.880737, 962, 1238, 516, 23039, 22975, 33696, 21121, 14488, 0.570688, 13874, 674, 14388, 114, 
163, 1, 112, 117, 0, 0.880132, 1008, 1398, 570, 23147, 23046, 33480, 21348, 14455, 0.568906, 13833, 669, 14633, 86, 
164, 1, 119, 134, 0, 0.882004, 1198, 1195, 723, 23503, 23364, 33651, 20738, 14672, 0.564655, 14129, 590, 14873, 86, 
165, 1, 72, 18, 0, 0.874591, 452, 1526, 87, 13772, 13652, 18109, 12315, 8458, 0.533892, 8141, 354, 8903, 63, 
166, 1, 108, 137, 0, 0.871714, 1205, 1234, 768, 14278, 14173, 20437, 12559, 8923, 0.56403, 8619, 347, 9048, 74, 
167, 1, 99, 17, 0, 0.870266, 529, 2011, 120, 14827, 14693, 19841, 12834, 9078, 0.543153, 8721, 401, 9583, 38, 
168, 1, 114, 124, 0, 0.872242, 1123, 1761, 713, 15261, 15195, 22425, 12663, 9578, 0.573458, 9292, 329, 9653, 38, 
169, 1, 68, 106, 0, 0.870728, 937, 1852, 619, 15538, 15426, 22472, 12775, 9648, 0.571238, 9357, 334, 9924, 41, 
170, 1, 83, 16, 0, 0.875821, 399, 2375, 94, 16156, 16053, 24004, 13204, 9922, 0.587168, 9616, 349, 10365, 58, 
171, 1, 108, 97, 0, 0.876567, 919, 1810, 563, 16711, 16586, 24553, 13588, 10380, 0.577757, 10052, 371, 10568, 55, 
172, 1, 92, 122, 0, 0.879575, 957, 1793, 593, 16966, 16852, 25094, 14341, 10580, 0.578889, 10246, 377, 10731, 73, 
173, 1, 90, 130, 0, 0.880692, 1024, 1703, 654, 17263, 17144, 24379, 16617, 10736, 0.560162, 10191, 613, 10969, 66, 
174, 1, 98, 118, 0, 0.88329, 972, 1635, 609, 17554, 17455, 24710, 16752, 10991, 0.55574, 10507, 528, 11156, 60, 
175, 1, 70, 106, 0, 0.883803, 913, 1470, 566, 17918, 17845, 24327, 16252, 11170, 0.541405, 10763, 453, 11392, 107, 
176, 1, 86, 79, 0, 0.883923, 794, 1458, 444, 18412, 18323, 25235, 16852, 11454, 0.546646, 10998, 501, 11682, 104, 
177, 1, 120, 64, 0, 0.88324, 716, 1506, 340, 18950, 18799, 28180, 16837, 11743, 0.583729, 11324, 462, 12039, 87, 
178, 1, 100, 10, 0, 0.884489, 388, 1505, 51, 19518, 19370, 29154, 17382, 12083, 0.585972, 11667, 459, 12377, 131, 
179, 1, 159, 78, 0, 0.884097, 766, 1425, 317, 20100, 19937, 30872, 18828, 12465, 0.596628, 11947, 561, 12762, 93, 
180, 1, 81, 82, 0, 0.884232, 639, 1006, 333, 20435, 20349, 30971, 18287, 12812, 0.586723, 12370, 485, 12914, 93, 
181, 1, 102, 62, 0, 0.880353, 591, 1117, 273, 20797, 20682, 31217, 18318, 12964, 0.585112, 12519, 488, 13209, 95, 
182, 1, 121, 90, 0, 0.885834, 757, 1153, 384, 21203, 21084, 32078, 19303, 13261, 0.586988, 12778, 526, 13434, 95, 
183, 1, 79, 56, 66, 0.886242, 527, 1028, 239, 21521, 21422, 32541, 19547, 13486, 0.585951, 13008, 521, 13650, 92, 
184, 1, 118, 76, 0, 0.886465, 707, 1058, 355, 21917, 21796, 32772, 19667, 13699, 0.582373, 13224, 518, 13931, 94, 
185, 1, 65, 60, 0, 0.884347, 486, 985, 264, 15847, 15781, 24071, 15344, 9973, 0.586148, 9563, 425, 10092, 57, 
186, 1, 82, 2, 0, 0.884444, 240, 1055, 9, 18893, 18792, 29015, 17915, 11732, 0.596478, 11200, 553, 11982, 90, 
187, 1, 141, 46, 0, 0.88571, 560, 1193, 201, 19392, 19230, 29911, 18894, 12049, 0.597938, 11480, 592, 12272, 81, 
188, 1, 53, 5, 0, 0.891464, 246, 878, 35, 14156, 14075, 22214, 14487, 8803, 0.604644, 8335, 490, 8959, 61, 
189, 1, 114, 47, 0, 0.883724, 568, 1276, 222, 14566, 14455, 22526, 14661, 9023, 0.600115, 8561, 454, 9263, 57, 
