Iteration, Updated Cameras, Added Points, Moved Points, Inserted Steiner Points, Tracing Index Cache Hit Ratio, Traced Rays, Retraced Rays, Untraced Rays, Insert In Boundary, Remove From Boundary, Single Cell Test, Is Regular Test, Enclosing Cells, Enclosing Volume Cache Hit, Shrinked Singular, Shrinked Several, Grown Singular, Grown Several
45, 1, 139, 68, 0, 0.891982, 591, 433, 212, 19713, 19574, 33485, 19631, 12197, 0.635943, 11621, 634, 12492, 151, 
46, 1, 146, 78, 0, 0.894517, 673, 529, 249, 20264, 20120, 34201, 20017, 12585, 0.632222, 12018, 625, 12799, 149, 
47, 1, 91, 80, 0, 0.895296, 600, 441, 292, 20574, 20491, 34519, 19967, 12890, 0.626777, 12348, 600, 12917, 179, 
48, 1, 83, 72, 0, 0.898501, 565, 452, 298, 20837, 20748, 35095, 19951, 13038, 0.628685, 12483, 613, 13122, 173, 
49, 1, 112, 88, 0, 0.891636, 723, 524, 372, 21127, 21035, 35834, 20764, 13236, 0.630816, 12641, 654, 13295, 183, 
50, 1, 97, 110, 0, 0.895513, 828, 393, 451, 26654, 26519, 47344, 27610, 16729, 0.646941, 15886, 853, 16754, 257, 
51, 1, 142, 100, 0, 0.900652, 904, 655, 434, 23607, 23454, 39684, 23890, 14710, 0.630123, 13947, 809, 14837, 244, 
52, 1, 151, 122, 0, 0.901893, 1057, 801, 519, 22374, 22229, 38024, 22571, 13989, 0.632323, 13327, 712, 14103, 215, 
53, 1, 131, 124, 50, 0.904104, 1028, 1095, 546, 24498, 24328, 41878, 25888, 15293, 0.635412, 14468, 896, 15420, 247, 
54, 1, 134, 142, 0, 0.900235, 1139, 1159, 637, 24982, 24850, 42703, 25943, 15594, 0.635373, 14775, 891, 15771, 248, 
55, 1, 185, 112, 0, 0.901747, 1103, 1491, 496, 25789, 25594, 43685, 26637, 15947, 0.635489, 15098, 921, 16358, 248, 
56, 1, 165, 98, 0, 0.901228, 905, 1755, 398, 26561, 26362, 46337, 28041, 16501, 0.644383, 15560, 1046, 16731, 259, 
57, 1, 123, 86, 0, 0.90035, 793, 1491, 338, 27090, 26959, 46411, 28059, 16894, 0.636493, 15990, 1000, 17085, 249, 
58, 1, 128, 85, 0, 0.899818, 813, 1419, 402, 27690, 27532, 47133, 28577, 17240, 0.634723, 16356, 978, 17426, 296, 
59, 1, 122, 84, 0, 0.898412, 807, 1258, 434, 28027, 27908, 48932, 29675, 17617, 0.64044, 16640, 1082, 17538, 295, 
60, 1, 109, 97, 0, 0.890587, 896, 1212, 503, 28156, 28129, 49820, 30600, 17730, 0.644575, 16718, 1115, 17698, 271, 
61, 1, 104, 90, 0, 0.887401, 934, 915, 521, 15383, 15248, 24054, 17575, 9534, 0.606667, 8778, 774, 9724, 177, 
62, 1, 142, 103, 50, 0.889331, 990, 1138, 540, 15755, 15649, 25872, 19667, 9871, 0.620988, 9003, 901, 9898, 161, 
63, 1, 105, 103, 0, 0.891265, 914, 1024, 545, 15999, 15891, 25835, 19176, 10026, 0.614488, 9206, 853, 10097, 158, 
64, 1, 84, 105, 0, 0.89175, 877, 1159, 548, 16197, 16082, 28231, 19468, 10222, 0.640108, 9425, 830, 10213, 153, 
65, 1, 119, 92, 0, 0.894869, 890, 1261, 495, 16592, 16459, 26441, 20141, 10333, 0.611731, 9501, 865, 10575, 193, 
66, 1, 120, 100, 0, 0.890978, 889, 1413, 463, 15666, 15531, 24952, 18831, 9703, 0.613118, 8927, 813, 10056, 157, 
67, 1, 103, 117, 0, 0.89029, 935, 1483, 562, 16288, 16184, 26100, 19576, 10176, 0.611914, 9407, 806, 10346, 150, 
68, 1, 111, 135, 0, 0.887759, 941, 1749, 548, 16712, 16597, 26913, 19906, 10459, 0.613117, 9669, 827, 10605, 136, 
69, 1, 125, 87, 0, 0.887319, 707, 1606, 359, 17230, 17081, 27247, 20233, 10704, 0.608886, 9937, 804, 10969, 163, 
70, 1, 166, 94, 0, 0.891513, 774, 1187, 325, 10757, 10584, 15921, 14270, 6550, 0.588852, 6123, 466, 6931, 151, 
71, 1, 116, 125, 0, 0.900222, 740, 999, 353, 18574, 18441, 32774, 21670, 11588, 0.647728, 10767, 858, 11697, 219, 
72, 1, 124, 121, 0, 0.890781, 776, 756, 366, 19031, 18881, 32989, 22980, 11878, 0.641256, 11003, 913, 11949, 267, 
73, 1, 103, 114, 0, 0.88962, 717, 535, 361, 19364, 19236, 31792, 24006, 12179, 0.618369, 11275, 941, 12156, 244, 
74, 1, 125, 71, 0, 0.899635, 572, 338, 213, 18658, 18535, 29569, 21825, 11737, 0.604415, 10962, 811, 11817, 198, 
75, 1, 141, 75, 0, 0.894114, 624, 406, 209, 19051, 18914, 29537, 21700, 11979, 0.595823, 11249, 766, 12092, 198, 
76, 1, 114, 76, 0, 0.892371, 567, 477, 218, 19501, 19369, 30154, 21922, 12254, 0.594976, 11513, 777, 12405, 198, 
77, 1, 132, 77, 50, 0.897048, 655, 539, 243, 19978, 19832, 30627, 22008, 12567, 0.591024, 11834, 769, 12702, 198, 
78, 1, 137, 84, 0, 0.89244, 712, 816, 285, 20472, 20320, 31235, 22010, 12864, 0.589482, 12129, 771, 13046, 198, 
79, 1, 133, 93, 0, 0.89054, 779, 879, 341, 20928, 20809, 31986, 22744, 13208, 0.588369, 12454, 790, 13311, 198, 
80, 1, 95, 95, 0, 0.891049, 678, 807, 328, 21378, 21248, 32375, 23139, 13473, 0.58514, 12717, 792, 13606, 209, 
81, 1, 107, 98, 0, 0.894854, 788, 700, 386, 21749, 21637, 33263, 23980, 13779, 0.58701, 12979, 836, 13801, 209, 
82, 1, 117, 88, 0, 0.893469, 773, 848, 359, 21007, 20895, 32364, 23741, 13417, 0.586176, 12679, 751, 13404, 198, 
83, 1, 121, 90, 0, 0.896284, 789, 734, 368, 21532, 21382, 32440, 23680, 13575, 0.582269, 12872, 730, 13870, 198, 
84, 1, 108, 88, 0, 0.8912, 796, 746, 374, 22148, 21992, 33250, 23408, 14041, 0.578437, 13356, 712, 14171, 198, 
85, 1, 116, 73, 50, 0.894753, 736, 991, 318, 17390, 17280, 26465, 19290, 10977, 0.585367, 10462, 571, 11178, 160, 
86, 1, 176, 73, 0, 0.900093, 903, 825, 294, 18071, 17861, 27270, 20266, 11280, 0.586465, 10751, 587, 11631, 194, 
87, 1, 171, 117, 0, 0.89978, 1092, 973, 499, 18726, 18579, 28644, 21415, 11767, 0.589299, 11171, 654, 12034, 170, 
88, 1, 154, 119, 0, 0.896539, 1097, 1314, 521, 19295, 19114, 29513, 21803, 12146, 0.58855, 11555, 649, 12374, 168, 
89, 1, 124, 120, 0, 0.890848, 1057, 1376, 582, 8306, 8271, 10540, 8302, 5363, 0.492573, 5161, 206, 5416, 5, 
90, 1, 137, 108, 0, 0.893857, 1015, 1316, 526, 8634, 8486, 11339, 7810, 5431, 0.521456, 5295, 121, 5722, 8, 
91, 1, 155, 108, 0, 0.890111, 1038, 1649, 510, 9211, 9053, 11689, 7704, 5745, 0.508932, 5612, 118, 6130, 11, 
92, 1, 106, 110, 50, 0.892766, 967, 1606, 545, 9727, 9624, 12653, 8260, 6156, 0.513859, 5998, 143, 6396, 8, 
93, 1, 119, 102, 0, 0.890594, 996, 1284, 538, 10086, 9963, 13024, 8413, 6419, 0.507519, 6287, 117, 6579, 24, 
94, 1, 135, 120, 0, 0.889427, 1112, 1065, 600, 10571, 10436, 13769, 9117, 6618, 0.519704, 6460, 143, 6981, 32, 
95, 1, 136, 95, 0, 0.890369, 1017, 1207, 498, 11284, 11136, 15452, 9848, 7017, 0.546178, 6807, 206, 7392, 60, 
96, 1, 135, 102, 0, 0.892913, 952, 1107, 495, 8733, 8622, 12514, 7868, 5404, 0.56899, 5185, 239, 5607, 39, 
97, 1, 127, 66, 0, 0.894337, 749, 1240, 346, 9161, 9030, 12985, 8086, 5620, 0.567825, 5405, 241, 5903, 61, 
98, 1, 142, 73, 0, 0.90105, 791, 920, 367, 9698, 9557, 13962, 9182, 5938, 0.575281, 5694, 270, 6258, 56, 
99, 1, 160, 88, 50, 0.906629, 928, 893, 382, 10386, 10195, 14904, 9514, 6288, 0.578637, 6035, 279, 6745, 48, 
100, 1, 143, 95, 0, 0.9045, 883, 1104, 406, 10930, 10775, 15472, 9448, 6767, 0.563166, 6541, 252, 7001, 48, 
101, 1, 148, 103, 0, 0.898588, 1034, 1065, 473, 11435, 11269, 16028, 10226, 7023, 0.562348, 6777, 272, 7392, 61, 
102, 1, 172, 122, 0, 0.895911, 1169, 979, 575, 11993, 11840, 16989, 11188, 7427, 0.563323, 7136, 317, 7697, 77, 
103, 1, 174, 121, 0, 0.892126, 1166, 1277, 541, 12676, 12501, 17696, 11409, 7748, 0.562631, 7446, 328, 8231, 58, 
104, 1, 166, 114, 0, 0.888845, 1085, 1635, 543, 13362, 13212, 18513, 11747, 8262, 0.554177, 7968, 321, 8571, 63, 
105, 1, 158, 113, 0, 0.88835, 1123, 1224, 577, 13955, 13774, 19558, 12534, 8608, 0.5603, 8285, 349, 8968, 64, 
106, 1, 157, 108, 0, 0.882351, 1020, 1060, 514, 11878, 11709, 15543, 10632, 7277, 0.532296, 6961, 334, 7618, 63, 
107, 1, 125, 80, 0, 0.880762, 730, 1271, 355, 12393, 12276, 16579, 11029, 7656, 0.538462, 7342, 339, 7920, 59, 
108, 1, 169, 55, 50, 0.880164, 692, 1526, 254, 12988, 12816, 16878, 10902, 7954, 0.528987, 7669, 310, 8334, 59, 
109, 1, 147, 41, 0, 0.886768, 567, 1276, 179, 13550, 13384, 18530, 11365, 8369, 0.548573, 8075, 318, 8651, 62, 
110, 1, 110, 45, 0, 0.88388, 460, 1228, 162, 13974, 13853, 19250, 11827, 8689, 0.548834, 8374, 339, 8912, 71, 
111, 1, 136, 36, 0, 0.88004, 513, 1233, 135, 14451, 14320, 20185, 12797, 8958, 0.556403, 8610, 373, 9237, 74, 
112, 1, 156, 72, 0, 0.870937, 664, 680, 234, 11814, 11591, 14831, 9951, 7186, 0.517621, 6915, 247, 7683, 17, 
113, 1, 97, 87, 0, 0.872271, 699, 781, 334, 12061, 11945, 15212, 9583, 7532, 0.507004, 7291, 217, 7733, 11, 
114, 1, 146, 106, 0, 0.875853, 921, 770, 447, 12364, 12257, 15767, 10084, 7768, 0.509379, 7540, 204, 7882, 47, 
115, 1, 159, 123, 50, 0.875413, 1081, 728, 508, 12826, 12663, 16052, 10551, 7953, 0.506576, 7702, 227, 8300, 11, 
116, 1, 115, 141, 0, 0.875803, 1065, 788, 626, 13315, 13150, 16698, 10828, 8335, 0.502804, 8088, 223, 8565, 16, 
117, 1, 160, 106, 0, 0.878059, 991, 1057, 487, 13864, 13727, 17508, 11229, 8605, 0.510356, 8326, 255, 9014, 11, 
118, 1, 110, 98, 0, 0.877037, 831, 1244, 455, 9662, 9518, 12133, 7153, 5973, 0.509122, 5823, 149, 6285, 5, 
119, 1, 159, 64, 0, 0.881506, 732, 1284, 292, 10280, 10102, 13136, 8289, 6290, 0.522109, 6109, 181, 6735, 0, 
120, 1, 179, 92, 0, 0.884923, 898, 1124, 352, 10899, 10767, 14093, 8056, 6735, 0.522983, 6579, 156, 7080, 8, 
121, 1, 161, 105, 0, 0.889757, 896, 970, 410, 11409, 11230, 14913, 9116, 7088, 0.525537, 6904, 184, 7349, 29, 
122, 1, 138, 104, 50, 0.902287, 838, 852, 390, 11911, 11764, 15779, 9636, 7378, 0.533186, 7176, 202, 7770, 0, 
123, 1, 161, 97, 0, 0.902439, 877, 1003, 406, 12613, 12446, 16222, 9749, 7769, 0.521849, 7577, 193, 8225, 3, 
124, 1, 155, 112, 0, 0.902024, 975, 804, 461, 13242, 13082, 17660, 10433, 8228, 0.534773, 8018, 210, 8567, 0, 
125, 1, 111, 163, 0, 0.901139, 1163, 671, 697, 13593, 13521, 18329, 10725, 8567, 0.533261, 8355, 212, 8740, 0, 
126, 1, 123, 169, 0, 0.896495, 1244, 950, 746, 13929, 13755, 18612, 11015, 8740, 0.531066, 8536, 204, 8976, 0, 
127, 1, 119, 187, 0, 0.896223, 1414, 1150, 847, 9777, 9656, 12643, 8734, 6047, 0.52258, 5856, 165, 6433, 27, 
128, 1, 138, 180, 0, 0.892048, 1471, 1372, 884, 10433, 10280, 14267, 9670, 6473, 0.546613, 6270, 190, 6737, 63, 
129, 1, 139, 144, 0, 0.895438, 1189, 1817, 702, 11082, 10921, 15252, 11297, 6813, 0.553597, 6522, 278, 7200, 62, 
130, 1, 164, 109, 0, 0.898565, 937, 1945, 447, 11808, 11638, 16169, 11129, 7271, 0.55059, 7007, 255, 7654, 34, 
131, 1, 171, 111, 0, 0.882811, 840, 1161, 368, 12450, 12285, 16813, 11563, 7701, 0.542234, 7442, 246, 8021, 55, 
132, 1, 176, 117, 0, 0.893191, 845, 734, 304, 13066, 12888, 18148, 12406, 8089, 0.554521, 7788, 288, 8415, 55, 
133, 1, 134, 127, 0, 0.892724, 822, 1139, 366, 18186, 18056, 25373, 15839, 11425, 0.550179, 11069, 356, 11624, 55, 
134, 1, 158, 111, 0, 0.891302, 835, 1417, 335, 18675, 18527, 25894, 16254, 11679, 0.549421, 11320, 359, 11984, 61, 
135, 1, 108, 113, 0, 0.878505, 698, 873, 322, 19105, 19007, 26572, 16801, 12045, 0.547146, 11664, 381, 12198, 60, 
136, 1, 107, 146, 0, 0.874252, 942, 630, 481, 19378, 19278, 27343, 17414, 12258, 0.552121, 11846, 412, 12367, 50, 
137, 1, 99, 132, 0, 0.871582, 946, 840, 509, 19701, 19578, 27189, 17097, 12417, 0.543744, 12056, 361, 12632, 50, 
138, 1, 124, 132, 0, 0.88252, 1039, 982, 590, 19955, 19857, 27822, 17682, 12682, 0.544599, 12310, 372, 12739, 56, 
139, 1, 163, 134, 0, 0.886995, 1175, 952, 612, 20295, 20177, 28116, 17938, 12795, 0.545341, 12396, 399, 13064, 57, 
140, 1, 114, 149, 0, 0.887036, 1099, 865, 658, 20743, 20595, 28952, 18563, 13111, 0.547506, 12694, 425, 13308, 54, 
141, 1, 130, 115, 0, 0.88617, 1037, 1067, 577, 21123, 20984, 29192, 18772, 13354, 0.542906, 12956, 406, 13585, 64, 
142, 1, 107, 116, 0, 0.881045, 1007, 1229, 578, 21545, 21423, 29970, 19402, 13641, 0.545194, 13210, 439, 13859, 64, 
143, 1, 124, 99, 0, 0.878539, 931, 1536, 507, 21968, 21831, 30543, 19742, 13915, 0.544756, 13471, 452, 14135, 60, 
144, 1, 120, 87, 0, 0.887321, 831, 1398, 425, 22566, 22392, 30880, 19746, 14187, 0.540918, 13754, 441, 14605, 54, 
145, 1, 121, 91, 0, 0.887761, 767, 1428, 381, 23072, 22955, 31868, 19977, 14651, 0.540591, 14234, 425, 14818, 58, 
146, 1, 112, 68, 0, 0.889953, 637, 1626, 260, 23410, 23323, 32602, 20954, 14868, 0.544276, 14399, 477, 15051, 64, 
147, 1, 128, 72, 0, 0.895008, 702, 1525, 312, 23812, 23664, 33024, 21824, 15103, 0.542984, 14599, 516, 15276, 90, 
148, 1, 125, 10, 0, 0.900056, 457, 1364, 60, 24388, 24262, 33609, 21917, 15357, 0.543381, 14862, 504, 15782, 58, 
149, 1, 109, 86, 0, 0.900552, 748, 1061, 392, 11102, 11015, 16534, 12142, 7021, 0.576257, 6642, 425, 7097, 42, 
150, 1, 62, 88, 0, 0.899791, 657, 1068, 421, 11144, 11077, 17168, 12996, 7084, 0.588044, 6654, 485, 7156, 42, 
151, 1, 106, 71, 0, 0.904013, 729, 892, 377, 11465, 11341, 17181, 12795, 7143, 0.584926, 6711, 487, 7487, 42, 
152, 1, 114, 84, 0, 0.901744, 804, 930, 413, 12006, 11882, 17849, 13427, 7474, 0.581921, 7040, 489, 7802, 63, 
153, 1, 91, 75, 0, 0.898575, 645, 1208, 353, 12424, 12331, 18814, 13979, 7810, 0.5855, 7345, 520, 8031, 42, 
154, 1, 117, 58, 0, 0.899025, 722, 1227, 298, 12884, 12777, 19985, 14217, 8018, 0.59936, 7565, 508, 8378, 42, 
155, 1, 136, 69, 0, 0.894237, 726, 1338, 334, 13433, 13275, 20039, 14477, 8365, 0.583146, 7908, 512, 8681, 50, 
156, 1, 113, 5, 0, 0.895569, 444, 1913, 29, 14084, 13943, 20897, 15432, 8676, 0.585376, 8179, 552, 9181, 50, 
157, 1, 144, 101, 0, 0.889667, 977, 1332, 477, 14580, 14461, 21795, 15981, 9176, 0.579526, 8678, 553, 9309, 61, 
158, 1, 129, 123, 0, 0.886923, 984, 1125, 528, 14953, 14806, 22658, 16857, 9314, 0.589438, 8760, 610, 9669, 56, 
159, 1, 125, 111, 0, 0.886862, 968, 1076, 511, 10504, 10350, 13557, 11457, 6567, 0.516457, 6267, 284, 6905, 34, 
160, 1, 102, 116, 0, 0.883896, 948, 1387, 540, 10796, 10718, 15213, 10959, 6945, 0.544202, 6679, 245, 6977, 31, 
161, 1, 114, 123, 0, 0.880747, 1065, 1721, 634, 10992, 10907, 15741, 11629, 7029, 0.554139, 6736, 272, 7170, 28, 
162, 1, 115, 162, 85, 0.878445, 1332, 1472, 821, 11359, 11253, 15965, 11203, 7218, 0.548565, 6953, 245, 7432, 29, 
163, 1, 94, 187, 0, 0.8721, 1437, 1582, 949, 11778, 11645, 16965, 12160, 7457, 0.561069, 7149, 312, 7627, 96, 
164, 1, 94, 207, 0, 0.867282, 1623, 1576, 1114, 12132, 12038, 17649, 13361, 7726, 0.562836, 7341, 382, 7900, 48, 
165, 1, 110, 221, 0, 0.86529, 1807, 1762, 1192, 12566, 12444, 17727, 12820, 7969, 0.551068, 7664, 284, 8206, 45, 
166, 1, 149, 208, 0, 0.861616, 1775, 1829, 1141, 13236, 13021, 18535, 13840, 8272, 0.554286, 7945, 306, 8635, 106, 
167, 1, 133, 211, 0, 0.865381, 1811, 1823, 1177, 13928, 13799, 19986, 14861, 8762, 0.562119, 8357, 384, 9085, 72, 
168, 1, 171, 214, 0, 0.866707, 1920, 1950, 1205, 11573, 11386, 17745, 12051, 7102, 0.600315, 6755, 334, 7433, 77, 
169, 1, 158, 223, 0, 0.868851, 1761, 2063, 1142, 12204, 12032, 18039, 11110, 7521, 0.583555, 7247, 266, 7829, 78, 
170, 1, 147, 216, 0, 0.870945, 1564, 2398, 1003, 15826, 15693, 22991, 16395, 9992, 0.565848, 9581, 391, 10216, 97, 
171, 1, 141, 201, 0, 0.86775, 1424, 2637, 891, 16414, 16212, 24052, 16934, 10334, 0.570776, 9918, 395, 10561, 133, 
172, 1, 107, 186, 0, 0.861617, 1212, 1257, 746, 16783, 16668, 24888, 18170, 10715, 0.569886, 10248, 446, 10737, 146, 
173, 1, 135, 142, 55, 0.866872, 1070, 1386, 570, 17171, 17026, 25885, 19216, 10904, 0.579142, 10377, 506, 11040, 157, 
174, 1, 130, 117, 0, 0.865602, 866, 1075, 410, 17589, 17474, 26898, 20365, 11217, 0.583352, 10643, 554, 11310, 136, 
175, 1, 146, 89, 0, 0.863292, 792, 820, 329, 18025, 17852, 27260, 20101, 11467, 0.579717, 10939, 507, 11626, 122, 
176, 1, 105, 90, 0, 0.867358, 703, 671, 334, 18410, 18297, 28835, 20584, 11769, 0.59219, 11219, 529, 11892, 112, 
177, 1, 97, 70, 0, 0.877134, 599, 754, 275, 18755, 18631, 29376, 20739, 12025, 0.590986, 11484, 520, 12077, 129, 
178, 1, 106, 81, 0, 0.87958, 694, 699, 322, 19083, 18987, 30314, 21796, 12227, 0.596974, 11622, 584, 12337, 119, 
179, 1, 128, 107, 0, 0.874448, 918, 861, 437, 19543, 19397, 29596, 21963, 12477, 0.578764, 11897, 559, 12625, 137, 
180, 1, 131, 113, 0, 0.875853, 906, 1161, 462, 19970, 19811, 30032, 22280, 12783, 0.574694, 12211, 551, 12895, 134, 
181, 1, 124, 117, 0, 0.882417, 917, 1210, 471, 20389, 20284, 30747, 23437, 13050, 0.575899, 12437, 592, 13211, 129, 
182, 1, 99, 71, 0, 0.888123, 622, 1424, 277, 20911, 20796, 31583, 23782, 13355, 0.577467, 12730, 610, 13499, 157, 
183, 1, 140, 80, 55, 0.899635, 738, 1037, 339, 21307, 21200, 32583, 24193, 13674, 0.580642, 13023, 633, 13723, 128, 
184, 1, 145, 12, 0, 0.89917, 521, 1186, 56, 22030, 21818, 32867, 24475, 13871, 0.578274, 13241, 610, 14335, 151, 
185, 1, 132, 120, 0, 0.899515, 921, 962, 470, 22596, 22487, 34181, 25192, 14504, 0.575968, 13821, 665, 14467, 162, 
186, 1, 79, 82, 0, 0.901268, 594, 1068, 301, 22953, 22878, 34935, 26250, 14646, 0.581052, 13929, 700, 14786, 166, 
187, 1, 147, 61, 0, 0.899457, 633, 1344, 235, 23559, 23390, 35662, 26766, 14970, 0.580508, 14237, 715, 15134, 177, 
188, 1, 146, 71, 0, 0.902479, 672, 1223, 245, 19100, 18958, 33489, 22439, 12052, 0.641128, 11256, 723, 12240, 110, 
